order_id,order_date,city,region_name,federal_district,category,channel,quantity,price,discount,revenue,delivery_days,returned,rating
ORD-2025-01761,2025-01-06,Лесной,Свердловская область,Уральский,Детские товары,mobile_app,1,1730,0.05,1644,4,False,4.5
ORD-2025-04901,2025-01-06,Пошехонье,Ярославская область,Центральный,Хобби и спорт,mobile_app,2,7100,0.1,12780,2,False,4.3
ORD-2025-04556,2025-01-06,Йошкар-Ола,Республика Марий Эл,Приволжский,Одежда,web,2,5430,0.0,10860,3,False,4.5
ORD-2025-01966,2025-01-06,Гусь-Хрустальный,Владимирская область,Центральный,Авто,mobile_app,1,19390,0.0,19390,3,False,4.9
ORD-2025-05687,2025-01-06,Евпатория,Республика Крым,Южный,Одежда,partner,1,1900,0.0,1900,6,False,4.6
ORD-2025-05006,2025-01-06,Змеиногорск,Алтайский край,Сибирский,Электроника,mobile_app,1,16370,0.15,13914,6,False,4.3
ORD-2025-03843,2025-01-06,Данков,Липецкая область,Центральный,Детские товары,mobile_app,1,1730,0.15,1470,4,False,4.0
ORD-2025-05486,2025-01-06,Георгиевск,Ставропольский край,Северо-Кавказский,Дом и ремонт,web,1,22740,0.05,21603,5,False,4.6
ORD-2025-01285,2025-01-06,Томск,Томская область,Сибирский,Дом и ремонт,partner,1,9170,0.1,8253,6,True,3.5
ORD-2025-03814,2025-01-06,Южно-Сухокумск,Республика Дагестан,Северо-Кавказский,Одежда,mobile_app,1,3390,0.0,3390,3,False,4.4
ORD-2025-05992,2025-01-07,Усть-Лабинск,Краснодарский край,Южный,Детские товары,web,1,9250,0.0,9250,3,False,4.5
ORD-2025-05907,2025-01-07,Раменское,Московская область,Центральный,Одежда,partner,1,3060,0.0,3060,4,False,4.7
ORD-2025-01358,2025-01-07,Лениногорск,Республика Татарстан,Приволжский,Одежда,mobile_app,1,3030,0.0,3030,4,False,4.5
ORD-2025-04715,2025-01-07,Зеленокумск,Ставропольский край,Северо-Кавказский,Детские товары,web,1,3570,0.0,3570,5,False,4.2
ORD-2025-04198,2025-01-07,Буйнакск,Республика Дагестан,Северо-Кавказский,Детские товары,partner,1,4910,0.0,4910,2,False,4.9
ORD-2025-03137,2025-01-07,Нижний Новгород,Нижегородская область,Приволжский,Детские товары,mobile_app,1,4430,0.15,3766,2,False,4.2
ORD-2025-03128,2025-01-07,Новокузнецк,Кемеровская область - Кузбасс,Сибирский,Дом и ремонт,mobile_app,1,4520,0.0,4520,5,False,4.9
ORD-2025-05623,2025-01-07,Электросталь,Московская область,Центральный,Детские товары,web,2,3910,0.1,7038,2,False,4.4
ORD-2025-02890,2025-01-07,Ковдор,Мурманская область,Северо-Западный,Электроника,mobile_app,1,30780,0.0,30780,5,True,4.1
ORD-2025-03746,2025-01-07,Ахтубинск,Астраханская область,Южный,Одежда,web,4,5460,0.05,20748,6,True,3.5
ORD-2025-02759,2025-01-07,Карасук,Новосибирская область,Сибирский,Услуги,mobile_app,2,11200,0.05,21280,5,False,5.0
ORD-2025-03893,2025-01-07,Киров,Кировская область,Приволжский,Одежда,mobile_app,1,7640,0.0,7640,3,True,3.4
ORD-2025-00363,2025-01-07,Макарьев,Костромская область,Центральный,Электроника,web,1,15360,0.1,13824,3,False,4.6
ORD-2025-04449,2025-01-07,Абакан,Республика Хакасия,Сибирский,Детские товары,mobile_app,1,2820,0.05,2679,4,False,4.8
ORD-2025-05644,2025-01-07,Серпухов,Московская область,Центральный,Хобби и спорт,mobile_app,1,11810,0.05,11220,3,False,4.6
ORD-2025-03216,2025-01-07,Абакан,Республика Хакасия,Сибирский,Услуги,partner,2,17770,0.05,33763,3,False,5.0
ORD-2025-02116,2025-01-07,Уссурийск,Приморский край,Дальневосточный,Электроника,mobile_app,1,21370,0.1,19233,5,False,4.9
ORD-2025-03329,2025-01-07,Кирсанов,Тамбовская область,Центральный,Электроника,mobile_app,1,14640,0.0,14640,3,False,4.7
ORD-2025-01573,2025-01-07,Карпинск,Свердловская область,Уральский,Авто,partner,1,8960,0.0,8960,3,False,4.6
ORD-2025-03704,2025-01-07,Ижевск,Удмуртская Республика,Приволжский,Услуги,web,1,17330,0.0,17330,3,False,4.7
ORD-2025-01008,2025-01-07,Железногорск-Илимский,Иркутская область,Сибирский,Авто,mobile_app,3,10300,0.05,29355,6,False,4.4
ORD-2025-02004,2025-01-07,Шадринск,Курганская область,Уральский,Электроника,mobile_app,1,17160,0.0,17160,6,False,4.2
ORD-2025-02262,2025-01-07,Ростов-на-Дону,Ростовская область,Южный,Авто,web,1,7530,0.0,7530,4,False,4.8
ORD-2025-05041,2025-01-07,Ангарск,Иркутская область,Сибирский,Дом и ремонт,mobile_app,1,1930,0.05,1834,6,False,4.6
ORD-2025-04168,2025-01-07,Талица,Свердловская область,Уральский,Электроника,mobile_app,1,33550,0.0,33550,8,False,4.7
ORD-2025-00452,2025-01-07,Кызыл,Республика Тыва,Сибирский,Дом и ремонт,partner,1,4750,0.0,4750,5,False,4.7
ORD-2025-00156,2025-01-07,Коломна,Московская область,Центральный,Детские товары,mobile_app,1,4390,0.0,4390,7,False,4.6
ORD-2025-01936,2025-01-07,Бобров,Воронежская область,Центральный,Авто,mobile_app,1,65470,0.05,62196,2,False,4.6
ORD-2025-02778,2025-01-07,Усолье-Сибирское,Иркутская область,Сибирский,Детские товары,mobile_app,1,2440,0.1,2196,7,False,4.2
ORD-2025-02991,2025-01-07,Новочебоксарск,Чувашская Республика,Приволжский,Одежда,mobile_app,1,5110,0.15,4344,4,False,4.2
ORD-2025-05674,2025-01-08,Ступино,Московская область,Центральный,Услуги,call_center,1,18340,0.0,18340,4,False,4.8
ORD-2025-00170,2025-01-08,Кулебаки,Нижегородская область,Приволжский,Дом и ремонт,mobile_app,1,4740,0.0,4740,3,False,3.8
ORD-2025-02728,2025-01-08,Лиски,Воронежская область,Центральный,Дом и ремонт,mobile_app,1,4050,0.1,3645,2,False,4.9
ORD-2025-03812,2025-01-08,Ступино,Московская область,Центральный,Авто,mobile_app,1,18230,0.0,18230,3,False,3.9
ORD-2025-05989,2025-01-08,Унеча,Брянская область,Центральный,Услуги,web,1,5110,0.0,5110,3,False,4.7
ORD-2025-02537,2025-01-08,Кировград,Свердловская область,Уральский,Одежда,web,2,4350,0.0,8700,5,False,4.5
ORD-2025-00616,2025-01-08,Гаджиево,Мурманская область,Северо-Западный,Детские товары,mobile_app,1,1900,0.0,1900,1,False,4.6
ORD-2025-05681,2025-01-08,Тихвин,Ленинградская область,Северо-Западный,Дом и ремонт,mobile_app,1,10210,0.05,9700,4,False,4.9
ORD-2025-00947,2025-01-08,Южно-Сахалинск,Сахалинская область,Дальневосточный,Одежда,mobile_app,1,2200,0.0,2200,6,False,5.0
ORD-2025-00980,2025-01-08,Шумерля,Чувашская Республика,Приволжский,Услуги,mobile_app,1,6820,0.0,6820,4,False,4.8
ORD-2025-05678,2025-01-08,Подпорожье,Ленинградская область,Северо-Западный,Дом и ремонт,partner,1,5090,0.1,4581,3,False,4.3
ORD-2025-01275,2025-01-08,Чадан,Республика Тыва,Сибирский,Дом и ремонт,partner,4,4380,0.1,15768,4,False,4.2
ORD-2025-04794,2025-01-08,Асбест,Свердловская область,Уральский,Авто,mobile_app,1,17290,0.0,17290,2,False,5.0
ORD-2025-01993,2025-01-08,Володарск,Нижегородская область,Приволжский,Авто,mobile_app,1,27650,0.0,27650,5,False,4.4
ORD-2025-00647,2025-01-08,Пушкино,Московская область,Центральный,Одежда,mobile_app,1,3230,0.0,3230,1,False,4.7
ORD-2025-01791,2025-01-08,Гай,Оренбургская область,Приволжский,Услуги,mobile_app,1,4280,0.0,4280,3,False,4.3
ORD-2025-05740,2025-01-08,Любим,Ярославская область,Центральный,Хобби и спорт,web,1,6300,0.0,6300,3,False,4.5
ORD-2025-01685,2025-01-08,Поронайск,Сахалинская область,Дальневосточный,Дом и ремонт,mobile_app,2,10630,0.0,21260,5,False,4.3
ORD-2025-04390,2025-01-08,Тула,Тульская область,Центральный,Детские товары,mobile_app,1,3320,0.0,3320,1,False,4.7
ORD-2025-04410,2025-01-08,Нововоронеж,Воронежская область,Центральный,Хобби и спорт,mobile_app,1,4330,0.05,4114,2,True,3.4
ORD-2025-04728,2025-01-08,Челябинск,Челябинская область,Уральский,Электроника,web,1,15670,0.0,15670,6,False,4.4
ORD-2025-00220,2025-01-08,Великий Новгород,Новгородская область,Северо-Западный,Дом и ремонт,web,1,6000,0.0,6000,3,False,4.2
ORD-2025-05077,2025-01-08,Южа,Ивановская область,Центральный,Услуги,partner,1,9950,0.1,8955,1,False,5.0
ORD-2025-05381,2025-01-08,Каменка,Пензенская область,Приволжский,Одежда,mobile_app,1,1790,0.0,1790,4,False,4.7
ORD-2025-01672,2025-01-08,Орел,Орловская область,Центральный,Услуги,web,1,4030,0.0,4030,3,False,4.6
ORD-2025-01079,2025-01-08,Нефтеюганск,Тюменская область,Уральский,Одежда,web,1,4980,0.05,4731,2,False,4.5
ORD-2025-05082,2025-01-08,Сегежа,Республика Карелия,Северо-Западный,Детские товары,web,1,3820,0.05,3629,3,False,4.2
ORD-2025-01599,2025-01-08,Прохладный,Кабардино-Балкарская Республика,Северо-Кавказский,Дом и ремонт,web,2,7800,0.15,13260,6,False,4.7
ORD-2025-01200,2025-01-09,Пермь,Пермский край,Приволжский,Электроника,web,2,22660,0.1,40788,1,False,4.5
ORD-2025-05169,2025-01-09,Омск,Омская область,Сибирский,Хобби и спорт,mobile_app,1,7760,0.0,7760,4,False,4.5
ORD-2025-03396,2025-01-09,Шуя,Ивановская область,Центральный,Детские товары,call_center,1,3860,0.0,3860,6,False,4.1
ORD-2025-03248,2025-01-09,Остров,Псковская область,Северо-Западный,Детские товары,web,1,3010,0.05,2860,2,False,4.0
ORD-2025-03833,2025-01-09,Елабуга,Республика Татарстан,Приволжский,Авто,mobile_app,1,25440,0.0,25440,7,False,4.7
ORD-2025-03209,2025-01-09,Одинцово,Московская область,Центральный,Дом и ремонт,mobile_app,1,10300,0.0,10300,8,False,5.0
